"fid","hospital_name","address","address2","city","state","zip","telephone","type","status","population","county","country","latitude","longitude","website","state_id","beds","trauma","helipad","caring_system","funding","affilition","regular_beds","nicu_beds","opened","pediatric_trauma_level","nicu_level","ranked_specialties","childrens_hospital"
2093,"Pender Memorial Hospital, Inc.","507 E Fremont Street","Not Available","Burgaw","NC",28425,"(910) 259-5451","General Acute Care Hospital","Open",86,"Pender","US","34.5507","-77.9199","http://www.pendermemorial.org","Not Available",86,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2094,"Wakemed","3000 New Bern Avenue","Not Available","Raleigh","NC",27620,"(919) 350-8000","General Acute Care Hospital","Open",870,"Wake","US","35.7845","-78.5879","http://www.wakemed.org/subhome.cfm?id=52","Not Available",870,"I","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2095,"Vidant Medical Center","2100 Stantonsburg Road","Not Available","Greenville","NC",27835,"(252) 847-4451","General Acute Care Hospital","Open",800,"Pitt","US","35.6079","-77.404","https://www.vidanthealth.com/medicalcenter/default.aspx","Not Available",800,"I","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2096,"Wakemed Cary Hospital","1900 Kildaire Farm Rd.","Not Available","Cary","NC",27511,"(919) 350-2550","General Acute Care Hospital","Open",150,"Wake","US","35.7402","-78.7815","http://www.wakemed.org/subhome.cfm?id=54","Not Available",150,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2097,"Person Memorial Hospital","615 Ridge Rd","Not Available","Roxboro","NC",27573,"(336) 599-2121","General Acute Care Hospital","Open",110,"Person","US","36.4085","-78.9849","http://www.personhospital.com","Not Available",110,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2098,"Wakemed North Healthplex","10000 Falls Of Neuse Road","Not Available","Raleigh","NC",27614,"(919) 350-1300","General Acute Care Hospital","Open",61,"Wake","US","35.9091","-78.5978","http://www.wakemed.org/landing.cfm?id=1848","Not Available",61,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2099,"Riverview Hospital","395 Westfield Rd","Not Available","Noblesville","IN",46060,"(317) 776-7108","General Acute Care Hospital","Open",162,"Hamilton","US","40.0458","-86.0235","http://www.riverview.org"," 12-005054-1",162,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2100,"Maria Parham Medical Center","566 Ruin Creek Road","Not Available","Henderson","NC",27536,"(252) 436-1100","General Acute Care Hospital","Open",102,"Vance","US","36.3309","-78.4494","http://www.mariaparham.com","Not Available",102,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2101,"St Vincent Carmel Hospital Inc","13500 N Meridian St","Not Available","Carmel","IN",46032,"(317) 582-7000","General Acute Care Hospital","Open",107,"Hamilton","US","39.9824","-86.144","http://www.stvincent.org"," 12-003932-1",107,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2102,"St Vincent Dunn Hospital Inc","1600 23Rd St","Not Available","Bedford","IN",47421,"(812) 275-3331","Critical Access","Open",25,"Lawrence","US","38.8529","-86.494","http://www.stvincent.org/St-Vincent-Dunn/Default.aspx"," 12-004779-1",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2103,"St. Vincent Anderson Regional Hospital","2015 Jackson St","Not Available","Anderson","IN",46016,"(765) 646-8373","General Acute Care Hospital","Open",185,"Madison","US","40.0955","-85.6813","http://www.stvincent.org/Saint-Johns/Default.aspx"," 12-005078-1",185,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2104,"St Vincent Heart Center Of Indiana Llc","10580 N Meridian St","Not Available","Indianapolis","IN",46290,"(317) 583-5000","Special Hospital","Open",107,"Hamilton","US","39.9393","-86.1592","http://bestheartcare.com/"," 12-003284-1",107,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2105,"St Vincent Mercy Hospital","1331 S A St","Not Available","Elwood","IN",46036,"(765) 552-4594","Critical Access","Open",25,"Madison","US","40.2764","-85.8422","http://www.stvincent.org"," 12-005083-1",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2106,"Carteret General Hospital","3500 Arendell Street","Not Available","Morehead City","NC",28557,"(252) 808-6000","General Acute Care Hospital","Open",135,"Carteret","US","34.7262","-76.755","http://www.ccgh.org","Not Available",135,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2107,"Blowing Rock Hospital","418 Chestnut Street","Not Available","Blowing Rock","NC",28605,"(828) 295-3136","General Acute Care Hospital","Open",100,"Watauga","US","36.1289","-81.6779","http://https://apprhs.org/locations/blowing-rock-hospital","Not Available",100,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2108,"Chatham Hospital, Inc.","475 Progress Boulevard","Not Available","Siler City","NC",27344,"(919) 663-2113","General Acute Care Hospital","Open",68,"Chatham","US","35.723","-79.4209","http://www.chathamhospital.org","Not Available",68,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2109,"Watauga Medical Center, Inc.","336 Deerfield Road","Not Available","Boone","NC",28607,"(828) 262-4100","General Acute Care Hospital","Open",117,"Watauga","US","36.1985","-81.6515","http://https://apprhs.org/locations/watauga-medical-center","Not Available",117,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2110,"Catawba Valley Medical Center","810 Fairgrove Church Road","Not Available","Hickory","NC",28602,"(828) 326-3800","General Acute Care Hospital","Open",258,"Catawba","US","35.7139","-81.2673","http://www.catawbavalleymc.org","Not Available",258,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2111,"Scott County Memorial Hospital Aka Scott Memorial","1451 N Gardner St","Not Available","Scottsburg","IN",47170,"(812) 752-3456","Critical Access","Open",25,"Scott","US","38.705","-85.7862","http://www.scottmemorial.com"," 12-004778-1",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2112,"Rivercrest Specialty Hospital","1625 E Jefferson Blvd","Not Available","Mishawaka","IN",46545,"(574) 255-1400","Long Term Care Hospital","Open",30,"St. Joseph","US","41.6712","-86.1589","http://physicianshospitalsystem.net/"," 12-012130-1",30,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2113,"Frye Regional Medical Center","420 North Center St","Not Available","Hickory","NC",28601,"(828) 315-5000","General Acute Care Hospital","Open",355,"Catawba","US","35.7373","-81.3373","http://www.fryemedctr.com","Not Available",355,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2114,"Saint Joseph Regional Medical Center","5215 Holy Cross Pkwy","Not Available","Mishawaka","IN",46545,"(574) 335-5000","General Acute Care Hospital","Open",267,"St. Joseph","US","41.7072","-86.1745","http://www.sjmed.com"," 12-005012-1",267,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2115,"Murphy Medical Center","4130 Us Hwy 64","Not Available","Murphy","NC",28906,"(828) 837-8161","General Acute Care Hospital","Open",191,"Cherokee","US","35.0727","-83.9667","http://www.murphymedical.org","Not Available",191,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2116,"Unity Medical And Surgical Hospital","4455 Edison Lakes Pkwy","Not Available","Mishawaka","IN",46545,"(574) 231-6800","General Acute Care Hospital","Open",15,"St. Joseph","US","41.7012","-86.178","http://www.physicianshospitalsystem.net"," 12-012113-1",15,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2117,"St Elizabeths Medical Center","1200 Grant Boulevard West","Not Available","Wabasha","MN",55981,"(651) 565-4530","General Acute Care Hospital","Open",166,"Wabasha","US","44.3878","-92.0474","http://www.stelizabethswabasha.org","675",166,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2118,"Washington County Memorial Hospital","300 Health Way","Not Available","Potosi","MO",63664,"(573) 438-5451","General Acute Care Hospital","Open",25,"Washington","US","37.926","-90.7727","http://www.wcmhosp.org","H142",25,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2119,"Saint Joseph'S Regional Medical Center - Plymouth","1915 Lake Ave","Not Available","Plymouth","IN",46563,"(574) 936-3181","General Acute Care Hospital","Open",45,"Marshall","US","41.3335","-86.3319","http://www.sjmed.com"," 12-005070-1",45,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2120,"North Ms Medical Center","830 South Gloster","Not Available","Tupelo","MS",38801,"(662) 377-3000","General Acute Care Hospital","Open",650,"Lee","US","34.242","-88.7164","http://www.nmhs.net","License #13-063",650,"II","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2121,"Audrain Medical Center","620 East Monroe Street","Not Available","Mexico","MO",65265,"(573) 582-8100","General Acute Care Hospital","Open",49,"Audrain","US","39.1723","-91.8776","http://www.audrainmedicalcenter.com","H002",49,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2122,"North Ms State Hospital","1937 Briar Ridge Road","Not Available","Tupelo","MS",38804,"(662) 690-4200","General Acute Care Hospital","Open",50,"Lee","US","34.2388","-88.673","http://www.nmsh.state.ms.us","License #31-328",50,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2123,"Northeast Regional Medical Center","315 South Osteopathy","Not Available","Kirksville","MO",63501,"(660) 785-1000","General Acute Care Hospital","Open",115,"Adair","US","40.1935","-92.5891","http://www.nermc.com","H074",115,"III","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2124,"King's Daughters Medical Center","427 Highway 51 North","Not Available","Brookhaven","MS",39601,"(601) 833-6011","General Acute Care Hospital","Open",122,"Lincoln","US","31.5892","-90.4578","http://www.kdmc.org","License #16-235",122,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2125,"Putnam County Memorial Hospital","1926 Oak Street","Not Available","Unionville","MO",63565,"(660) 947-2411","General Acute Care Hospital","Open",15,"Putnam","US","40.4827","-93.0056","http://www.pcmhosp.com","H084",15,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2126,"Woodlawn Hospital","1400 E 9Th St","Not Available","Rochester","IN",46975,"(574) 223-3141","Critical Access","Open",25,"Fulton","US","41.064","-86.1957","http://www.woodlawnhospital.com"," 12-005098-1",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2127,"Moberly Regional Medical Center","1515 Union Street","Not Available","Moberly","MO",65270,"(660) 263-8400","General Acute Care Hospital","Open",94,"Randolph","US","39.4253","-92.4137","http://www.moberlyhospital.com","H070",94,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2128,"Pike Community Hospital","100 Dawn Lane","Not Available","Waverly","OH",45690,"(740) 947-2186","Critical Access","Open",25,"Pike","US","39.1163","-83.0042","http://www.pikecommunityhospital.org","361334",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2129,"Advanced Healthcare Medical Center","100 Highway 21 South","Not Available","Ellington","MO",63638,"(573) 663-2511","General Acute Care Hospital","Open",0,"Reynolds","US","37.2417","-90.9615","http://www.ahcms.com/getpage.php?name=index","H091",0,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2130,"Wayne General Hospital","950 Matthew Drive","Not Available","Waynesboro","MS",39367,"(601) 735-5151","General Acute Care Hospital","Open",80,"Wayne","US","31.6731","-88.6339","http://www.waynegeneralhospital.org","License #11-288",80,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2131,"Jefferson County Hospital","870 South Main Street","Not Available","Fayette","MS",39069,"(601) 786-3401","General Acute Care Hospital","Open",30,"Jefferson","US","31.705","-91.0681",NULL,"License #21-238",30,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2132,"Delta Regional Medical Center","1400 East Union Street","Not Available","Greenville","MS",38701,"(662) 334-2169","General Acute Care Hospital","Open",227,"Washington","US","33.4107","-91.0348","http://www.deltaregional.com","License #11-189",227,"IV","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2133,"Jasper General Hospital","15-A South 6Th Street","Not Available","Bay Springs","MS",39422,"(601) 764-2101","General Acute Care Hospital","Open",16,"Jasper","US","31.977","-89.2913","www.jaspergeneralhospital.com/‎



","License #11-226",16,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2134,"Delta Regional Medical Center - West Campus","300 South Washington Avenue","Not Available","Greenville","MS",38701,"(662) 378-2020","General Acute Care Hospital","Open",97,"Washington","US","33.4035","-91.0506","http://www.deltaregional.com","License #11-189",97,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2135,"South Central Regional Medical Center","1220 Jefferson Street","Not Available","Laurel","MS",39441,"(601) 426-4500","General Acute Care Hospital","Open",285,"Jones","US","31.685","-89.1408","http://www.scrmc.com","License #11-153",285,"III","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2136,"North Mississippi Medical Center - Eupora","70 Medical Plaza","Not Available","Eupora","MS",39744,"(662) 258-6221","General Acute Care Hospital","Open",38,"Webster","US","33.5338","-89.2663","http://www.nmhs.net/eupora/","License #13-225",38,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2137,"Jefferson Davis Community Hospital","1102 Rose Street","Not Available","Prentiss","MS",39474,"(601) 792-4276","General Acute Care Hospital","Open",35,"Jefferson Davis","US","31.5946","-89.8723","http://www.jdchospital.com","License #16-179",35,"IV","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2138,"Lima Memorial Health System","1001 Bellefontaine Avenue","Not Available","Lima","OH",45804,"(419) 998-4731","General Acute Care Hospital","Open",248,"Allen","US","40.7357","-84.086","http://www.limamemorial.org","360009",248,"II","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2139,"Southeastern Regional Medical Center","300 West 27th St","Not Available","Lumberton","NC",28359,"(910) 671-5000","General Acute Care Hospital","Open",452,"Robeson","US","34.6369","-79.0121","http://www.srmc.org/main/","Not Available",452,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2140,"Samaritan Hospital - Peoples Hospital","1025 Center St","Not Available","Ashland","OH",44805,"(419) 289-0491","General Acute Care Hospital","Open",49,"Ashland","US","40.8592","-82.3095","http://www.samaritanhospital.org","360002",49,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2141,"Marlborough Hospital","157 Union Street","Not Available","Marlborough","MA",1752,"Not Available","General Acute Care Hospital","Open",67,"Middlesex","US","42.3553","-71.5546","http://www.marlboroughhospital.org","70",67,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2142,"Morehead Memorial Hospital","117 East Kings Hwy","Not Available","Eden","NC",27288,"(336) 623-9711","General Acute Care Hospital","Open",242,"Rockingham","US","36.4947","-79.7394","http://www.morehead.org","Not Available",242,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2143,"Carolinas Medical Center-Union","600 Hospital Drive","Not Available","Monroe","NC",28111,"(704) 283-3100","General Acute Care Hospital","Open",227,"Union","US","34.9757","-80.5228","http://www.carolinashealthcare.org/cmc-uniong","Not Available",227,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2144,"Annie Penn Hospital","618 South Main St.","Not Available","Reidsville","NC",27320,"(336) 951-4000","General Acute Care Hospital","Open",110,"Rockingham","US","36.3532","-79.6675","www.conehealth.com/locations/annie-penn-hospital","Not Available",110,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2145,"Transylvania Community Hospital, Inc. And Bridgeway","P O Box 1116","Not Available","Brevard","NC",28712,"(828) 884-9111","General Acute Care Hospital","Open",94,"Transylvania","US","35.2561","-82.7119","http://www.trhospital.org","Not Available",94,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2146,"Metrowest Medical Center - Leonard Morse Campus","67 Union Street","Not Available","Natick","MA",1760,"Not Available","General Acute Care Hospital","Open",155,"Middlesex","US","42.28","-71.3356","http://www.mwmc.com","112",155,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2147,"MedWest-Swain","45 Plateau St","Not Available","Bryson City","NC",28713,"(828) 488-2155","General Acute Care Hospital","Open",48,"Swain","US","35.4345","-83.4448","http://www.medwesthealth.org/locations/swain/medwest-swain.aspx","Not Available",48,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2148,"Randolph Hospital","364 White Oak Street","Not Available","Asheboro","NC",27204,"(336) 625-5151","General Acute Care Hospital","Open",145,"Randolph","US","35.7114","-79.8142","http://www.randolphhospital.org","Not Available",145,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2149,"Nashoba Valley Medical Center","200 Groton Road","Not Available","Ayer","MA",1432,"Not Available","General Acute Care Hospital","Open",42,"Middlesex","US","42.5775","-71.5739","http://www.nashobamed.com","3",42,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2150,"Firsthealth Richmond Memorial Hospital","925 Long Dr","Not Available","Rockingham","NC",28379,"(910) 417-3000","General Acute Care Hospital","Open",99,"Richmond","US","34.9286","-79.7499","http://www.firsthealth.org/Hospitals%20&%20Facilities/Richmond%20Memorial%20Hospital/index.asp","Not Available",99,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
