hospital_name,address,city,state,zip,type,status,population,county,country,latitude,longitude,website,beds,trauma,helipad,childrens hospital
LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,FL,32055,GENERAL ACUTE CARE,OPEN,67,COLUMBIA,USA,30.183729,-82.68774475,http://www.lakecitymedical.com,67.0,NOT AVAILABLE,Y,nan
LAKE CITY VA MEDICAL CENTER,619 S MARION AVE,LAKE CITY,FL,32025,MILITARY,OPEN,180,COLUMBIA,USA,30.18182054,-82.63605347,http://www.northflorida.va.gov/,180.0,NOT AVAILABLE,NOT AVAILABLE,nan
SCOTTSDALE LIBERTY HOSPITAL,17500 NORTH PERIMITER DRIVE,SCOTTSDALE,AZ,85255,GENERAL ACUTE CARE,OPEN,12,MARICOPA,USA,33.64366959,-111.8983716,http://freedompainhospital.com,12.0,NOT AVAILABLE,NOT AVAILABLE,nan
SANFORD HOSPITAL WEBSTER,1401 WEST FIRST STREET,WEBSTER,SD,57274,CRITICAL ACCESS,OPEN,25,DAY,USA,45.33977277,-97.52195455,http://www.sanfordhealth.org,25.0,TRH,Y,nan
"CHG HOSPITAL TUCSON, LLC",7220 EAST ROSEWOOD DR,TUCSON,AZ,85710,LONG TERM CARE,OPEN,54,PIMA,USA,32.2312412,-110.8380828,http://www.chghospitals.com,54.0,NOT AVAILABLE,NOT AVAILABLE,nan
HEALTHSOUTH REHABILITATION INSTITUTE OF TUCSON,2650 NORTH WYATT,TUCSON,AZ,85712,REHABILITATION,OPEN,80,PIMA,USA,32.25595685,-110.8829638,www.rehabinstituteoftucson.com,80.0,NOT AVAILABLE,NOT AVAILABLE,nan
SUMMA REHAB HOSPITAL,29 NORTH ADAMS STREET,AKRON,OH,44304,REHABILITATION,OPEN,60,SUMMIT,USA,41.07817699,-81.49804927,http://www.summahealth.org/locations/hospitals/summarehabhospital,60.0,NOT AVAILABLE,NOT AVAILABLE,nan
ORO VALLEY HOSPITAL,1551 E TANGERINE ROAD,ORO VALLEY,AZ,85755,GENERAL ACUTE CARE,OPEN,144,PIMA,USA,32.42902276,-110.9487702,http://www.nmcorovalley.com,144.0,LEVEL IV,Y,nan
AVERA GETTYSBURG HOSPITAL,606 EAST GARFIELD AVENUE,GETTYSBURG,SD,57442,CRITICAL ACCESS,OPEN,10,POTTER,USA,45.01308489,-99.94779146,http://www.avera.org/,10.0,TRH,Y,nan
BAPTIST MEDICAL CENTER SOUTH,14550 OLD SAINT AUGUSTINE RD,JACKSONVILLE,FL,32258,GENERAL ACUTE CARE,OPEN,226,DUVAL,USA,30.13877786,-81.53538489,http://www.baptistjax.com/locations/baptist-medical-center-south,226.0,NOT AVAILABLE,Y,nan
MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,GENERAL ACUTE CARE,OPEN,425,DUVAL,USA,30.28806178,-81.60150803,http://www.memorialhospitaljax.com,425.0,LEVEL II,NOT AVAILABLE,nan
SANFORD CLEAR LAKE MEDICAL CENTER,701 3RD AVENUE SOUTH,CLEAR LAKE,SD,57226,CRITICAL ACCESS,OPEN,10,DEUEL,USA,44.75405438,-96.68476887,http://www.sanforddeuelcounty.org,10.0,TRH,NOT AVAILABLE,nan
FLORIDA STATE HOSPITAL,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,PSYCHIATRIC,OPEN,987,GADSDEN,USA,30.70650167,-84.8413309,http://www.dcf.state.fl.us/institutions/fsh,987.0,NOT AVAILABLE,Y,nan
SELECT SPECIALTY HOSPITAL - PANAMA CITY,615 N BONITA AVE,PANAMA CITY,FL,32401,LONG TERM CARE,OPEN,30,BAY,USA,30.1597128,-85.64778936,http://www.selectspecialtyhospitals.com/company/locations/panamacity.aspx,30.0,NOT AVAILABLE,Y,nan
MARSHALL COUNTY HEALTHCARE CENTER,413 9TH STREET,BRITTON,SD,57430,CRITICAL ACCESS,OPEN,20,MARSHALL,USA,45.78858387,-97.74613853,http://www.avera.org,20.0,TRH,Y,nan
CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY,CARSON CITY,NV,89703,LONG TERM CARE,OPEN,29,CARSON CITY,USA,39.17078099,-119.7721521,http://www.carsontahoe.com/ltach,29.0,NOT AVAILABLE,NOT AVAILABLE,nan
SACRED HEART HOSPITAL ON EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,GENERAL ACUTE CARE,OPEN,58,WALTON,USA,30.37857467,-86.30685631,http://www.sacredheartemerald.org,58.0,NOT AVAILABLE,Y,nan
BELMONT PINES HOSPITAL,615 CHURCHILL-HUBBARD RD,YOUNGSTOWN,OH,44505,PSYCHIATRIC,OPEN,46,MAHONING,USA,41.16131021,-80.65564391,http://www.belmontpines.com/,46.0,NOT AVAILABLE,NOT AVAILABLE,nan
PAYSON REGIONAL,807 S. PONDEROSA,PAYSON,AZ,85541,GENERAL ACUTE CARE,OPEN,44,GILA,USA,34.23007678,-111.3206511,http://www.paysonhospital.com,44.0,LEVEL IV,Y,nan
"GUIDANCE CENTER, THE",2187 N. VICKEY STREET,FLAGSTAFF,AZ,86004,GENERAL ACUTE CARE,OPEN,16,COCONINO,USA,35.20669667,-111.606494,http://tgcaz.org,16.0,NOT AVAILABLE,NOT AVAILABLE,nan
BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,GENERAL ACUTE CARE,OPEN,54,NASSAU,USA,30.6532098,-81.44912349,http://www.baptistjax.com/locations/baptist-medical-center-nassau,54.0,NOT AVAILABLE,Y,nan
SGT. JOHN L. LEVITOW VETERAN'S HEALTH CENTER,287 WEST ST,ROCKY HILL,CT,6067,CHRONIC DISEASE,OPEN,-999,HARTFORD,USA,41.65674059,-72.65651214,http://www.ct.gov/ctva/cwp/view.asp?a=2005&q=482380,-999.0,NOT AVAILABLE,NOT AVAILABLE,nan
HALE HO'OLA HAMAKUA,45-547  PLUMERIA ST,HONOKAA,HI,96727,GENERAL ACUTE CARE,OPEN,52,HAWAII,USA,20.07617304,-155.4698296,http://www.hhsc.org,52.0,NOT AVAILABLE,NOT AVAILABLE,nan
WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,CRITICAL ACCESS,OPEN,18,HOLT,USA,42.52888832,-98.98266201,http://www.westholtmed.org,18.0,LEVEL IV,Y,nan
AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O'NEILL,NE,68763,CRITICAL ACCESS,OPEN,25,HOLT,USA,42.4606455,-98.65038285,http://www.avera.org/st-anthonys,25.0,LEVEL IV,Y,nan
MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,CRITICAL ACCESS,OPEN,14,HAMILTON,USA,40.87123434,-98.01064063,http://www.memorialcommunityhealth.org/,14.0,NOT AVAILABLE,NOT AVAILABLE,nan
HARLAN COUNTY HEALTH SYSTEM,717 NORTH BROWN ST,ALMA,NE,68920,CRITICAL ACCESS,OPEN,19,HARLAN,USA,40.10499219,-99.36492831,http://www.harlancountyhealth.com,19.0,NOT AVAILABLE,NOT AVAILABLE,nan
OLEAN GENERAL HOSPITAL,515 MAIN ST,OLEAN,NY,14760,GENERAL ACUTE CARE,OPEN,186,CATTARAUGUS,USA,42.08993262,-78.42783855,http://www.ogh.org,186.0,NOT AVAILABLE,Y,nan
BLUE MOUNTAIN HOSPITAL GNADEN HUETTEN,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,GENERAL ACUTE CARE,OPEN,95,CARBON,USA,40.833084,-75.725897,http://www.blmtn.org/,95.0,NOT AVAILABLE,Y,nan
PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,PALMERTON,PA,18071,GENERAL ACUTE CARE,OPEN,60,CARBON,USA,40.802971,-75.615028,http://www.ghmh.org/content/palmertoncampus.htm,60.0,NOT AVAILABLE,N,nan
EXCELA HEALTH LATROBE HOSPITAL,1 MELLON WAY,LATROBE,PA,15650,GENERAL ACUTE CARE,OPEN,188,WESTMORELAND,USA,40.32114394,-79.39466011,http://www.excelahealth.org/patients-and-visitors/hospitals-facilities/hospitals/excela-latrobe.aspx,188.0,NOT AVAILABLE,Y,nan
VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,CRITICAL ACCESS,OPEN,25,HAMILTON,USA,42.45906726,-93.82349699,http://www.hamiltonhospital.com,25.0,LEVEL IV,Y,nan
MADISON COUNTY HEALTHCARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,CRITICAL ACCESS,OPEN,25,MADISON,USA,41.32799702,-94.01690601,http://www.madisonhealth.com,25.0,LEVEL IV,Y,nan
NORTHERN NEVADA MEDICAL CENTER,2375 EAST PRATER WAY,SPARKS,NV,89434,GENERAL ACUTE CARE,OPEN,108,WASHOE,USA,39.5410675,-119.6973965,www.nnmc.com/,108.0,NOT AVAILABLE,Y,nan
MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,GENERAL ACUTE CARE,OPEN,210,WASHINGTON,USA,40.182206,-79.911216,http://www.monvalleyhospital.com,210.0,NOT AVAILABLE,Y,nan
ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,GENERAL ACUTE CARE,OPEN,14,WASHINGTON,USA,40.156412,-80.279042,http://www.ashospital.net,14.0,NOT AVAILABLE,N,nan
WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,18431,GENERAL ACUTE CARE,OPEN,112,WAYNE,USA,41.576561,-75.260329,http://www.wmh.org,112.0,NOT AVAILABLE,N,nan
SCI-WAYMART FORENSIC TREATMENT CENTER,PO BOX 256,WAYMART,PA,18472,PSYCHIATRIC,OPEN,90,WAYNE,USA,41.57434191,-75.42685754,http://www.portal.state.pa.us/portal/server.pt/community/hide_waymart/11432,90.0,NOT AVAILABLE,N,nan
INCLINE VILLAGE HEALTH CENTER,880 ALDER AVENUE,INCLINE VILLAGE,NV,89451,GENERAL ACUTE CARE,OPEN,6,WASHOE,USA,39.2514975,-119.954394,http://tfhd.com/inclinehospital.asp,6.0,NOT AVAILABLE,NOT AVAILABLE,nan
WASHINGTON HOSPITAL,155 WILSON AVENUE,WASHINGTON,PA,15301,GENERAL ACUTE CARE,OPEN,274,WASHINGTON,USA,40.18387511,-80.24660618,http://www.washingtonhospital.org,274.0,NOT AVAILABLE,Y,nan
CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,GENERAL ACUTE CARE,OPEN,104,WASHINGTON,USA,40.24597,-80.190674,http://www.wpahs.org/locations/canonsburg-hospital,104.0,NOT AVAILABLE,Y,nan
ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,GENERAL ACUTE CARE,OPEN,238,BRADFORD,USA,41.98023,-76.520727,http://www.guthrie.org,238.0,LEVEL II,Y,nan
NEW ULM MEDICAL CENTER,1324 FIFTH STREET NORTH,NEW ULM,MN,56073,CRITICAL ACCESS,OPEN,62,BROWN,USA,44.3133363,-94.47676273,http://www.newulmmedicalcenter.com,62.0,IV,Y,nan
SLEEPY EYE MEDICAL CENTER,400 - 4TH AVE NW,SLEEPY EYE,MN,56085,CRITICAL ACCESS,OPEN,16,BROWN,USA,44.29951091,-94.72860443,http://www.semedicalcenter.org,16.0,IV,Y,nan
FOUNDATIONS BEHAVIORAL HEALTH,833 EAST BUTLER AVENUE,DOYLESTOWN,PA,18901,PSYCHIATRIC,OPEN,54,BUCKS,USA,40.300954,-75.155285,http://www.fbh.com,54.0,NOT AVAILABLE,N,nan
ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVE,SYRACUSE,NY,13203,GENERAL ACUTE CARE,OPEN,431,ONONDAGA,USA,43.05593308,-76.15006167,http://www.sjhsyr.org/,431.0,NOT AVAILABLE,NOT AVAILABLE,nan
ARIA HEALTH BUCKS COUNTY,380 NORTH OXFORD VALLEY ROAD,LANGHORNE,PA,19114,GENERAL ACUTE CARE,OPEN,112,BUCKS,USA,40.183052,-74.867443,http://www.ariahealth.org/Campus-Information--1--2,112.0,NOT AVAILABLE,Y,nan
LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,GENERAL ACUTE CARE,OPEN,186,BUCKS,USA,40.10509156,-74.86726354,http://www.lowerbuckshospital.org,186.0,NOT AVAILABLE,N,nan
HAVEN BEHAVIORAL HEALTH OF EASTERN PENNSYLVANIA,145 NORTH 6TH STREET,READING,PA,19601,PSYCHIATRIC,OPEN,28,BERKS,USA,40.33800428,-75.92538936,http://www.havenbehavioralhospital.com,28.0,NOT AVAILABLE,N,nan
BARIX CLINICS OF PENNSYLVANIA,280 MIDDLETOWN BOULEVARD,LANGHORNE,PA,19047,GENERAL ACUTE CARE,OPEN,47,BUCKS,USA,40.18097047,-74.88517846,http://www.barixclinics.com,47.0,NOT AVAILABLE,N,nan
WEBSTER COUNTY COMMUNITY HOSPITAL,621 N FRANKLIN ST,RED CLOUD,NE,68970,CRITICAL ACCESS,OPEN,16,WEBSTER,USA,40.09153426,-98.52805473,http://www.websterhospital.org,13.0,NOT AVAILABLE,NOT AVAILABLE,nan
HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,HENDERSON,NE,68371,CRITICAL ACCESS,OPEN,13,YORK,USA,40.78334794,-97.80754526,http://www.hendersonhealthcare.org/getpage.php?name=message,13.0,NOT AVAILABLE,NOT AVAILABLE,nan
YORK GENERAL HOSPITAL,2222 NORTH LINCOLN AVE,YORK,NE,68467,CRITICAL ACCESS,OPEN,25,YORK,USA,40.8825718,-97.5921534,http://www.yorkgeneral.org,25.0,NOT AVAILABLE,NOT AVAILABLE,nan
DUNDY COUNTY HOSPITAL,1313 NORTH CHEYENNE ST,BENKELMAN,NE,69021,CRITICAL ACCESS,OPEN,14,DUNDY,USA,40.05652918,-101.5376635,http://www.bwtelcom.net/dch,14.0,LEVEL IV,Y,nan
FREMONT AREA MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,GENERAL ACUTE CARE,OPEN,81,DODGE,USA,41.45241648,-96.49176522,http://www.famc.org,81.0,NOT AVAILABLE,NOT AVAILABLE,nan
HEALTHSOUTH REHABILITATION HOSPITAL OF ALTOONA,2005 VALLEY VIEW BOULEVARD,ALTOONA,PA,16602,REHABILITATION,OPEN,80,BLAIR,USA,40.496464,-78.391534,http://www.healthsouthaltoona.com,80.0,NOT AVAILABLE,N,nan
TYRONE HOSPITAL,187 HOSPITAL DRIVE,TYRONE,PA,16686,GENERAL ACUTE CARE,OPEN,25,BLAIR,USA,40.67466221,-78.25233266,http://www.tyronehospital.org,25.0,NOT AVAILABLE,Y,nan
SELECT SPECIALTY HOSPITAL CENTRAL PENNSYLVANIA YORK,"1001 S GEORGE STREET,5TH FLOOR",YORK,PA,17405,GENERAL ACUTE CARE,OPEN,23,YORK,USA,39.94652909,-76.71844629,http://york.selectspecialtyhospitals.com/,23.0,NOT AVAILABLE,N,nan
NASON HOSPITAL,105 NASON DRIVE,ROARING SPRING,PA,16673,GENERAL ACUTE CARE,OPEN,45,BLAIR,USA,40.338928,-78.388433,http://www.nasonhospital.org,45.0,NOT AVAILABLE,Y,nan
HEALTHSOUTH READING REHABILITATION HOSPITAL,1623 MORGANTOWN ROAD,READING,PA,19607,REHABILITATION,OPEN,60,BERKS,USA,40.288547,-75.924715,http://www.healthsouthreading.com,60.0,NOT AVAILABLE,N,nan
DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,4102 WOOLWORTH AVE,OMAHA,NE,68105,PSYCHIATRIC,OPEN,18,DOUGLAS,USA,41.2460658,-95.97440516,http://www.co.douglas.ne.us,18.0,NOT AVAILABLE,NOT AVAILABLE,nan
OSS ORTHOPAEDIC SPECIALTY HOSPITAL,1861 POWDER MILL ROAD,YORK,PA,17402,GENERAL ACUTE CARE,OPEN,30,YORK,USA,39.91692241,-76.69554465,http://www.osshospital.com,30.0,NOT AVAILABLE,N,nan
ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,68788,CRITICAL ACCESS,OPEN,25,CUMING,USA,41.84345168,-96.70606004,http://www.fcswp.org,25.0,LEVEL IV,Y,nan
CHERRY COUNTY HOSPITAL,510 NORTH GREEN ST,VALENTINE,NE,69201,CRITICAL ACCESS,OPEN,25,CHERRY,USA,42.87939012,-100.5381664,NOT AVAILABLE,25.0,LEVEL IV,Y,nan
MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,GENERAL ACUTE CARE,OPEN,19,DOUGLAS,USA,41.25767,-96.03755209,http://www.mwsurgicalhospital.com,19.0,NOT AVAILABLE,NOT AVAILABLE,nan
SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),1870 SOUTH 75TH STREET,OMAHA,NE,68124,GENERAL ACUTE CARE,OPEN,52,DOUGLAS,USA,41.24084598,-96.03020737,http://www.selectspecialtyhospitals.com/company/locations/omahacentral.aspx,52.0,NOT AVAILABLE,Y,nan
SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,GENERAL ACUTE CARE,OPEN,15,BERKS,USA,40.35861176,-75.98792698,http://www.sireading.com,15.0,NOT AVAILABLE,N,nan
YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17405,GENERAL ACUTE CARE,OPEN,572,YORK,USA,39.945698,-76.718501,http://www.wellspan.org/offices-locations/hospitals/wellspan-york-hospital/,572.0,LEVEL I,Y,nan
TYLER MEMORIAL HOSPITAL,880 SR 6,TUNKHANNOCK,PA,18657,GENERAL ACUTE CARE,OPEN,48,WYOMING,USA,41.57759711,-75.96941474,http://www.tylermemorialhospital.net,48.0,NOT AVAILABLE,Y,nan
UPMC BEDFORD,10455 LINCOLN HIGHWAY,EVERETT,PA,15537,GENERAL ACUTE CARE,OPEN,49,BEDFORD,USA,40.02540404,-78.432673,http://www.upmcbedfordmemorial.com,49.0,NOT AVAILABLE,Y,nan
SIDNEY REGIONAL MEDICAL CENTER,645 OSAGE ST,SIDNEY,NE,69162,LONG TERM CARE,CLOSED,88,CHEYENNE,USA,41.13793725,-102.9726196,http://www.sidneyrmc.com,88.0,NOT AVAILABLE,NOT AVAILABLE,nan
KINDRED HOSPITAL AT HERITAGE VALLEY,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,LONG TERM CARE,OPEN,35,BEAVER,USA,40.712071,-80.321961,http://www.kindredhospitalhv.com/,35.0,NOT AVAILABLE,Y,nan
ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,531 BEEBE ST,OSCEOLA,NE,68651,CRITICAL ACCESS,OPEN,16,POLK,USA,41.16972205,-97.549172,http://www.ajhc.org,16.0,LEVEL IV,Y,nan
COMMUNITY HOSPITAL,1301 EAST H ST,MCCOOK,NE,69001,CRITICAL ACCESS,OPEN,25,RED WILLOW,USA,40.20542279,-100.6083507,http://www.chmccook.org,25.0,LEVEL IV,Y,nan
ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,CRITICAL ACCESS,OPEN,24,ROCK,USA,42.57538377,-99.53709135,http://www.rockcountyhospital.com,24.0,NOT AVAILABLE,NOT AVAILABLE,nan
"COMMUNITY MEDICAL CENTER, INC",2307 BARADA ST,FALLS CITY,NE,68355,CRITICAL ACCESS,OPEN,24,RICHARDSON,USA,40.07772017,-95.60788795,http://www.cmcfc.org,24.0,LEVEL IV,Y,nan
COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,GENERAL ACUTE CARE,OPEN,51,PLATTE,USA,41.45517805,-97.38490108,http://www.columbushosp.org,51.0,LEVEL III,Y,nan
HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,GENERAL ACUTE CARE,OPEN,361,BEAVER,USA,40.71204452,-80.32329844,http://www.heritagevalley.org,361.0,NOT AVAILABLE,Y,nan
ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,GENERAL ACUTE CARE,OPEN,155,ARMSTRONG,USA,40.808844,-79.562016,http://www.acmh.org,155.0,NOT AVAILABLE,Y,nan
SELECT SPECIALTY HOSPITAL PITTSBRGH UPMC,200 LOTHROP STREET,PITTSBURGH,PA,15213,LONG TERM CARE,OPEN,32,ALLEGHENY,USA,40.442209,-79.959668,http://pittsburghupmc.selectspecialtyhospitals.com/,32.0,NOT AVAILABLE,N,nan
SELECT SPECIALTY HOSPITAL MCKEESPORT,1500 FIFTH AVENUE  6 CRAWFORD,MCKEESPORT,PA,15132,LONG TERM CARE,OPEN,30,ALLEGHENY,USA,40.35057656,-79.84927748,http://mckeesport.selectspecialtyhospitals.com/,30.0,NOT AVAILABLE,N,nan
"CHILDREN'S INSTITUTE OF PITTSBURGH, THE",6301 NORTHUMBERLAND STREET,PITTSBURGH,PA,15217,CHILDREN,OPEN,72,ALLEGHENY,USA,40.44268659,-79.91919944,http://www.amazingkids.org,72.0,NOT AVAILABLE,N,nan
KINDRED HOSPITAL - PITTSBURGH,7777 STEUBENVILLE PIKE,OAKDALE,PA,15071,LONG TERM CARE,OPEN,63,ALLEGHENY,USA,40.438549,-80.2088,http://www.kindredhospitalpittsburgh.com/,63.0,NOT AVAILABLE,N,nan
OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,GENERAL ACUTE CARE,OPEN,138,ALLEGHENY,USA,40.47260393,-80.09114063,http://www.ohiovalleyhospital.org,138.0,NOT AVAILABLE,Y,nan
UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,GENERAL ACUTE CARE,OPEN,249,ALLEGHENY,USA,40.48941831,-79.89607073,http://www.upmc.com/locations/hospitals/st-margaret/pages/default.aspx,249.0,NOT AVAILABLE,Y,nan
SOUTHWOOD PSYCHIATRIC HOSPITAL,2575 BOYCE PLAZA ROAD,PITTSBURGH,PA,15241,PSYCHIATRIC,OPEN,44,ALLEGHENY,USA,40.321204,-80.112717,http://www.southwoodhospital.com,44.0,NOT AVAILABLE,N,nan
KINDRED HOSPITAL PITTSBURGH NORTH SHORE,1004 ARCH STREET,PITTSBURGH,PA,15212,LONG TERM CARE,CLOSED,72,ALLEGHENY,USA,40.45394404,-80.00872011,http://www.kindrednorthshore.com/,72.0,NOT AVAILABLE,N,nan
HEALTHSOUTH REHABILITATION HOSPITAL OF SEWICKLEY,303 CAMP MEETING ROAD,SEWICKLEY,PA,15143,REHABILITATION,OPEN,44,ALLEGHENY,USA,40.576858,-80.20279,http://www.healthsouthsewickley.com,44.0,NOT AVAILABLE,N,nan
WESTERN PENNSYLVANIA HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,15224,GENERAL ACUTE CARE,OPEN,251,ALLEGHENY,USA,40.461876,-79.946222,http://www.wpahs.org/locations/west-penn-hospital,251.0,NOT AVAILABLE,Y,nan
CHILDRENS HOSPITAL OF PITTSBURGH,ONE CHILDRENS HOSPITAL DR  4401 PENN AVE,PITTSBURGH,PA,15224,GENERAL ACUTE CARE,OPEN,296,ALLEGHENY,USA,40.46652874,-79.95299037,http://www.chp.edu/CHP/Home,296.0,LEVEL I,Y,nan
ST CLAIR MEMORIAL HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,GENERAL ACUTE CARE,OPEN,328,ALLEGHENY,USA,40.378095,-80.06663,http://www.stclair.org,328.0,NOT AVAILABLE,Y,nan
UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,GENERAL ACUTE CARE,OPEN,495,ALLEGHENY,USA,40.436099,-79.985114,http://www.upmc.com/locations/hospitals/mercy/pages/default.aspx,495.0,LEVEL I,Y,nan
UPMC PRESBYTERIAN,200 LOTHROP STREET,PITTSBURGH,PA,15213,GENERAL ACUTE CARE,OPEN,1592,ALLEGHENY,USA,40.44278362,-79.96070677,http://www.upmc.com/locations/hospitals/presbyterian/pages/default.aspx,1592.0,LEVEL I,Y,nan
FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,GENERAL ACUTE CARE,OPEN,350,ALLEGHENY,USA,40.428443,-79.747652,https://www.ahn.org/locations/forbes-hospital,350.0,LEVEL II,Y,nan
BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,DAVID CITY,NE,68632,CRITICAL ACCESS,OPEN,20,BUTLER,USA,41.24669451,-97.12253031,http://www.bchccnet.org,20.0,NOT AVAILABLE,NOT AVAILABLE,nan
OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,OAKLAND,NE,68045,CRITICAL ACCESS,OPEN,18,BURT,USA,41.83485355,-96.45918371,http://www.oaklandhospital.org,18.0,LEVEL IV,NOT AVAILABLE,nan
CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,CHADRON,NE,69337,CRITICAL ACCESS,OPEN,25,DAWES,USA,42.82292616,-103.0144539,http://www.chadronhospital.com,25.0,LEVEL IV,Y,nan
CHASE COUNTY COMMUNITY HOSPITAL,600 W 12TH ST,IMPERIAL,NE,69033,CRITICAL ACCESS,OPEN,22,CHASE,USA,40.52412928,-101.6506653,http://www.chasecountyhospital.com,22.0,LEVEL IV,Y,nan
GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,NE,69138,CRITICAL ACCESS,OPEN,12,DAWSON,USA,40.93891988,-100.1532298,http://www.ghospital.org,12.0,LEVEL IV,Y,nan
HEALTHSOUTH HARMARVILLE REHABILITATION HOSPITAL,GUYS RUN ROAD,PITTSBURGH,PA,15238,REHABILITATION,OPEN,202,ALLEGHENY,USA,40.556896,-79.866065,http://www.healthsouthharmarville.com,202.0,NOT AVAILABLE,N,nan
ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,GENERAL ACUTE CARE,OPEN,648,ALLEGHENY,USA,40.457063,-80.003402,http://www.wpahs.org/locations/allegheny-general-hospital,648.0,LEVEL I,Y,nan
MAGEE-WOMENS HOSPITAL OF UPMC,300 HALKET STREET,PITTSBURGH,PA,15213,GENERAL ACUTE CARE,OPEN,318,ALLEGHENY,USA,40.43696252,-79.96105247,http://www.upmc.com/locations/hospitals/magee/pages/default.aspx,318.0,NOT AVAILABLE,N,nan
ST. MARY'S MEDICAL CENTER,201 WEST R.D. MIZE RD,BLUE SPRINGS,MO,64014,GENERAL ACUTE CARE,OPEN,146,JACKSON,USA,39.02606715,-94.26385752,http://www.carondelethealth.org,146.0,NOT AVAILABLE,Y,nan
UPMC MCKEESPORT,1500 FIFTH AVENUE,MCKEESPORT,PA,15132,GENERAL ACUTE CARE,OPEN,212,ALLEGHENY,USA,40.35179621,-79.84985374,http://www.mckeesport.upmc.com,212.0,NOT AVAILABLE,N,nan
JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY ROAD  P O BOX 18119,PITTSBURGH,PA,15236,GENERAL ACUTE CARE,OPEN,373,ALLEGHENY,USA,40.31744559,-79.93364977,http://www.jeffersonregional.com,373.0,NOT AVAILABLE,Y,nan
ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE STREET,NATRONA HEIGHTS,PA,15065,GENERAL ACUTE CARE,OPEN,228,ALLEGHENY,USA,40.61828482,-79.73675135,http://www.wpahs.org/locations/allegheny-valley-hospital,228.0,NOT AVAILABLE,Y,nan
GETTYSBURG HOSPITAL,147 GETTYS STREET  PO BOX 3786,GETTYSBURG,PA,17325,GENERAL ACUTE CARE,OPEN,76,ADAMS,USA,39.824378,-77.234391,http://www.wellspan.org,76.0,NOT AVAILABLE,Y,nan
